author_id,year_x_month,topic,pro,anti,neutral,net_stance
A2640125605,2022_5,stance_tax_policy,0,0,1,0
A2640125605,2023_1,stance_tax_policy,0,0,1,0
A2640139774,2017_11,stance_tax_policy,0,0,1,0
A2640139774,2020_5,stance_tax_policy,0,0,1,0
A2640275602,2022_5,stance_tax_policy,0,0,1,0
A2640277277,2022_12,stance_tax_policy,1,0,0,1
A2640277277,2023_1,stance_tax_policy,0,0,1,0
A264032914,2020_4,stance_tax_policy,0,0,1,0
A2640331891,2021_6,stance_tax_policy,0,0,1,0
A2640336347,2018_10,stance_tax_policy,1,0,0,1
A2640336347,2019_10,stance_tax_policy,0,0,1,0
A2640336347,2021_11,stance_tax_policy,1,0,0,1
A2640336347,2021_4,stance_tax_policy,1,0,0,1
A2640336347,2022_4,stance_tax_policy,0,0,1,0
A2640336347,2022_7,stance_tax_policy,1,0,0,1
A2640411620,2019_10,stance_tax_policy,1,0,0,1
A2640411676,2017_1,stance_tax_policy,0,0,1,0
A2640411676,2019_10,stance_tax_policy,0,0,1,0
A2640445134,2021_3,stance_tax_policy,0,0,1,0
A2640557990,2019_10,stance_tax_policy,1,0,0,1
A2640557990,2019_5,stance_tax_policy,0,0,1,0
A2640615485,2018_3,stance_tax_policy,0,0,1,0
A2640615646,2017_11,stance_tax_policy,1,0,0,1
A2640615646,2022_10,stance_tax_policy,1,0,0,1
A2640615646,2022_11,stance_tax_policy,0,0,1,0
A2640680216,2021_8,stance_tax_policy,1,0,0,1
A2640691476,2020_4,stance_tax_policy,1,0,0,1
A2640718591,2018_1,stance_tax_policy,0,0,1,0
A2640734339,2017_5,stance_tax_policy,0,0,1,0
A2640734339,2019_10,stance_tax_policy,0,0,1,0
A2640794049,2016_1,stance_tax_policy,0,0,1,0
A2640833816,2022_1,stance_tax_policy,0,1,0,-1
A2640833816,2023_1,stance_tax_policy,0,0,1,0
A2640837114,2017_9,stance_tax_policy,0,0,1,0
A2640876445,2022_12,stance_tax_policy,0,0,1,0
A2640947868,2020_3,stance_tax_policy,0,0,2,0
A2640963118,2017_1,stance_tax_policy,0,0,1,0
A2641003508,2021_1,stance_tax_policy,0,1,0,-1
A2641025468,2021_2,stance_tax_policy,0,0,1,0
A2641041512,2020_3,stance_tax_policy,0,0,1,0
A2641041512,2022_7,stance_tax_policy,0,0,1,0
A2641045670,2021_11,stance_tax_policy,1,0,0,1
A2641049706,2021_10,stance_tax_policy,0,0,1,0
A2641049706,2021_12,stance_tax_policy,0,0,1,0
A2641049706,2023_1,stance_tax_policy,0,0,1,0
A2641059973,2021_3,stance_tax_policy,0,0,1,0
A2641066641,2017_11,stance_tax_policy,0,0,1,0
A2641091726,2020_3,stance_tax_policy,1,0,0,1
A2641091726,2021_2,stance_tax_policy,0,0,1,0
A2641091726,2021_5,stance_tax_policy,0,0,1,0
A2641097606,2022_8,stance_tax_policy,0,0,1,0
A2641114810,2020_5,stance_tax_policy,0,0,1,0
A2641167929,2016_12,stance_tax_policy,0,0,1,0
A2641167929,2017_1,stance_tax_policy,1,0,0,1
A2641167929,2017_3,stance_tax_policy,0,0,1,0
A2641251413,2020_8,stance_tax_policy,0,0,1,0
A2641251413,2021_2,stance_tax_policy,1,0,0,1
A2641251413,2023_1,stance_tax_policy,0,0,1,0
A2641254578,2020_6,stance_tax_policy,0,1,0,-1
A2641257844,2020_12,stance_tax_policy,0,0,1,0
A2641257844,2021_1,stance_tax_policy,0,1,0,-1
A2641257844,2021_9,stance_tax_policy,1,0,0,1
A2641257844,2022_4,stance_tax_policy,0,0,1,0
A2641257844,2023_1,stance_tax_policy,0,0,1,0
A2641270029,2020_3,stance_tax_policy,0,0,1,0
A2641270029,2022_10,stance_tax_policy,0,0,1,0
A2641330371,2020_12,stance_tax_policy,0,0,1,0
A2641335815,2020_10,stance_tax_policy,1,0,0,1
A2641348037,2020_9,stance_tax_policy,0,0,1,0
A2641352433,2017_10,stance_tax_policy,0,0,1,0
A2641421676,2017_12,stance_tax_policy,0,1,0,-1
A2641494845,2022_11,stance_tax_policy,0,0,1,0
A2641515571,2019_11,stance_tax_policy,0,0,1,0
A2641515571,2020_7,stance_tax_policy,0,0,1,0
A2641594213,2022_9,stance_tax_policy,0,0,1,0
A2641626098,2022_7,stance_tax_policy,0,0,1,0
A2641653180,2017_10,stance_tax_policy,0,0,1,0
A2641656989,2017_11,stance_tax_policy,1,0,0,1
A2641658828,2022_2,stance_tax_policy,0,0,1,0
A2641658828,2022_5,stance_tax_policy,0,1,0,-1
A2641675339,2016_8,stance_tax_policy,0,0,1,0
A2641675339,2022_10,stance_tax_policy,0,0,1,0
A2641675339,2022_11,stance_tax_policy,0,0,1,0
A2641680732,2018_3,stance_tax_policy,0,0,1,0
A2641683957,2020_11,stance_tax_policy,0,0,1,0
A2641724436,2016_11,stance_tax_policy,0,0,1,0
A2641724436,2016_12,stance_tax_policy,1,0,0,1
A2641788621,2020_2,stance_tax_policy,0,0,1,0
A2641799964,2020_1,stance_tax_policy,0,0,1,0
A2641799964,2021_1,stance_tax_policy,0,0,1,0
A2641876344,2021_2,stance_tax_policy,0,0,1,0
A2641916701,2020_3,stance_tax_policy,0,0,1,0
A2641918838,2022_12,stance_tax_policy,1,0,0,1
A2641939278,2017_12,stance_tax_policy,0,1,0,-1
A2641939278,2018_5,stance_tax_policy,0,0,1,0
A2641939278,2019_8,stance_tax_policy,0,0,1,0
A2641939278,2020_8,stance_tax_policy,0,0,1,0
A2641939278,2022_1,stance_tax_policy,0,0,1,0
A2641954706,2018_5,stance_tax_policy,0,0,1,0
A2642042253,2018_3,stance_tax_policy,0,0,1,0
A2642042253,2020_1,stance_tax_policy,0,0,1,0
A2642069199,2020_5,stance_tax_policy,1,0,0,1
A2642076353,2021_1,stance_tax_policy,0,0,1,0
A2642076353,2022_1,stance_tax_policy,1,0,0,1
A2642106948,2020_7,stance_tax_policy,1,0,0,1
A2642107089,2019_3,stance_tax_policy,0,1,0,-1
A2642145867,2016_11,stance_tax_policy,0,1,0,-1
A2642145867,2020_10,stance_tax_policy,0,0,1,0
A2642145867,2022_9,stance_tax_policy,0,0,1,0
A2642206055,2022_7,stance_tax_policy,0,0,1,0
A2642206055,2023_1,stance_tax_policy,1,0,0,1
A2642277071,2019_7,stance_tax_policy,0,0,1,0
A2642288598,2021_1,stance_tax_policy,0,0,1,0
A2642350534,2017_12,stance_tax_policy,0,1,0,-1
A2642350534,2019_7,stance_tax_policy,1,0,0,1
A2642405629,2020_11,stance_tax_policy,0,0,1,0
A2642428001,2019_8,stance_tax_policy,1,0,0,1
A2642428001,2022_1,stance_tax_policy,1,0,0,1
A2642457216,2022_1,stance_tax_policy,0,0,1,0
A2642461556,2017_11,stance_tax_policy,0,0,1,0
A2642532418,2017_11,stance_tax_policy,1,0,0,1
A2642538004,2022_8,stance_tax_policy,1,0,0,1
A2642564454,2020_4,stance_tax_policy,1,0,0,1
A2642564454,2021_7,stance_tax_policy,0,1,0,-1
A2642634834,2020_6,stance_tax_policy,0,0,1,0
A2642656464,2017_12,stance_tax_policy,1,0,0,1
A2642656464,2018_2,stance_tax_policy,0,0,1,0
A2642658819,2022_9,stance_tax_policy,0,0,1,0
A2642661508,2020_3,stance_tax_policy,1,0,0,1
A2642728499,2017_12,stance_tax_policy,0,0,1,0
A2642728499,2019_6,stance_tax_policy,1,0,0,1
A2642728499,2020_10,stance_tax_policy,0,0,1,0
A2642804569,2022_4,stance_tax_policy,0,0,1,0
A2642864060,2021_11,stance_tax_policy,0,0,1,0
A2642904105,2021_8,stance_tax_policy,0,0,1,0
A2642976170,2023_1,stance_tax_policy,0,0,1,0
A2642977855,2019_6,stance_tax_policy,0,1,0,-1
A2643030180,2017_10,stance_tax_policy,0,0,1,0
A2643030180,2019_8,stance_tax_policy,0,0,1,0
A2643125515,2016_10,stance_tax_policy,0,0,1,0
A2643125515,2016_12,stance_tax_policy,0,0,2,0
A2643125515,2018_7,stance_tax_policy,0,0,1,0
A2643141742,2020_5,stance_tax_policy,0,0,1,0
A2643155410,2016_2,stance_tax_policy,1,0,0,1
A2643198692,2020_4,stance_tax_policy,0,0,1,0
A2643221328,2021_2,stance_tax_policy,0,0,1,0
A2643221328,2022_1,stance_tax_policy,0,0,1,0
A2643221328,2023_1,stance_tax_policy,0,0,2,0
A2643225437,2021_6,stance_tax_policy,1,0,0,1
A2643225437,2022_4,stance_tax_policy,1,0,0,1
A2643232423,2017_11,stance_tax_policy,0,0,1,0
A2643256379,2021_11,stance_tax_policy,0,0,1,0
A2643291571,2021_10,stance_tax_policy,0,0,1,0
A2643326760,2019_3,stance_tax_policy,0,0,1,0
A2643373613,2022_5,stance_tax_policy,1,0,0,1
A2643424594,2018_4,stance_tax_policy,1,0,0,1
A2643474403,2018_2,stance_tax_policy,0,0,1,0
A2643474403,2019_3,stance_tax_policy,1,0,0,1
A2643532343,2022_4,stance_tax_policy,0,0,1,0
A264353710,2017_11,stance_tax_policy,0,0,1,0
A264353710,2019_7,stance_tax_policy,0,0,1,0
A2643625292,2023_1,stance_tax_policy,0,0,1,0
A2643635617,2018_12,stance_tax_policy,0,1,0,-1
A2643635617,2020_9,stance_tax_policy,0,0,1,0
A2643635617,2021_1,stance_tax_policy,0,0,1,0
A2643674271,2018_9,stance_tax_policy,0,1,0,-1
A2643674271,2019_1,stance_tax_policy,0,1,0,-1
A2643674271,2019_5,stance_tax_policy,1,0,0,1
A2643687353,2018_6,stance_tax_policy,0,1,0,-1
A2643687353,2022_6,stance_tax_policy,0,0,1,0
A2643687353,2023_1,stance_tax_policy,0,0,1,0
A2643689808,2018_6,stance_tax_policy,0,1,0,-1
A2643689808,2019_3,stance_tax_policy,0,0,1,0
A2643689808,2022_4,stance_tax_policy,0,0,1,0
A2643762624,2020_7,stance_tax_policy,0,0,1,0
A2643874493,2022_10,stance_tax_policy,0,0,1,0
A2643928871,2019_6,stance_tax_policy,0,0,1,0
A2643960750,2020_10,stance_tax_policy,0,0,1,0
A2643960750,2022_10,stance_tax_policy,1,0,0,1
A2643960750,2022_11,stance_tax_policy,0,1,0,-1
A2643982887,2022_10,stance_tax_policy,1,0,0,1
A2644020079,2022_7,stance_tax_policy,0,0,1,0
A2644020079,2023_1,stance_tax_policy,0,0,1,0
A2644186313,2021_10,stance_tax_policy,0,0,1,0
A2644186313,2022_4,stance_tax_policy,0,0,1,0
A2644231871,2018_9,stance_tax_policy,0,0,1,0
A2644281120,2019_7,stance_tax_policy,0,0,1,0
A2644315479,2022_1,stance_tax_policy,1,0,0,1
A2644315479,2022_2,stance_tax_policy,0,0,1,0
A2644373628,2018_2,stance_tax_policy,0,0,1,0
A2644373628,2019_7,stance_tax_policy,1,0,0,1
A2644380141,2021_6,stance_tax_policy,0,0,1,0
A2644380141,2022_10,stance_tax_policy,0,0,1,0
A2644380141,2022_5,stance_tax_policy,0,1,0,-1
A2644380141,2023_1,stance_tax_policy,0,0,1,0
A2644386978,2018_2,stance_tax_policy,1,0,0,1
A2644432725,2017_11,stance_tax_policy,0,0,1,0
A2644454562,2020_1,stance_tax_policy,0,0,1,0
A2644506683,2016_1,stance_tax_policy,0,0,1,0
A2644581438,2020_12,stance_tax_policy,0,0,1,0
A2644581438,2023_1,stance_tax_policy,0,0,1,0
A2644615392,2019_3,stance_tax_policy,0,1,0,-1
A2644644324,2020_9,stance_tax_policy,0,0,1,0
A2644656920,2020_3,stance_tax_policy,0,0,1,0
A2644719333,2017_11,stance_tax_policy,0,0,1,0
A2644719333,2018_3,stance_tax_policy,0,0,1,0
A2644719333,2019_6,stance_tax_policy,0,0,1,0
A2644741601,2017_8,stance_tax_policy,0,0,1,0
A2644784981,2020_11,stance_tax_policy,0,0,1,0
A2644784981,2021_1,stance_tax_policy,0,0,1,0
A2644784981,2022_10,stance_tax_policy,0,0,1,0
A2644848534,2018_7,stance_tax_policy,0,0,1,0
A2644848534,2018_8,stance_tax_policy,0,0,1,0
A2644919408,2021_10,stance_tax_policy,0,0,1,0
A2644929925,2020_2,stance_tax_policy,0,0,1,0
A2644939042,2018_2,stance_tax_policy,0,0,1,0
A2644946901,2021_3,stance_tax_policy,0,0,1,0
A2644983839,2019_11,stance_tax_policy,0,0,1,0
A2645063523,2019_10,stance_tax_policy,0,0,1,0
A2645076423,2021_6,stance_tax_policy,1,0,0,1
A2645076423,2022_10,stance_tax_policy,1,0,0,1
A2645125696,2022_10,stance_tax_policy,1,0,0,1
A2645133342,2020_4,stance_tax_policy,1,0,0,1
A2645133342,2022_5,stance_tax_policy,0,0,1,0
A2645135958,2019_2,stance_tax_policy,0,0,1,0
A2645190584,2016_10,stance_tax_policy,0,0,1,0
A2645190584,2018_12,stance_tax_policy,0,0,1,0
A2645192000,2022_11,stance_tax_policy,0,0,1,0
A2645251542,2019_1,stance_tax_policy,0,1,0,-1
A2645251542,2019_12,stance_tax_policy,0,0,1,0
A2645281228,2022_6,stance_tax_policy,0,0,1,0
A2645302406,2018_2,stance_tax_policy,0,0,1,0
A2645309895,2021_10,stance_tax_policy,0,0,1,0
A2645309895,2022_4,stance_tax_policy,0,0,1,0
A2645310005,2018_11,stance_tax_policy,1,0,0,1
A2645310005,2018_12,stance_tax_policy,0,0,1,0
A2645310005,2019_9,stance_tax_policy,1,0,0,1
A2645310005,2020_7,stance_tax_policy,1,0,0,1
A2645310005,2022_5,stance_tax_policy,0,0,1,0
A2645379833,2018_4,stance_tax_policy,1,0,0,1
A2645379833,2021_4,stance_tax_policy,0,0,1,0
A2645452989,2021_10,stance_tax_policy,1,0,0,1
A2645452989,2021_9,stance_tax_policy,1,0,0,1
A2645453334,2017_5,stance_tax_policy,0,0,1,0
A2645456531,2023_1,stance_tax_policy,0,0,1,0
A2645477023,2020_10,stance_tax_policy,1,0,0,1
A2645477023,2022_5,stance_tax_policy,1,0,0,1
A2645513142,2022_10,stance_tax_policy,0,0,1,0
A2645554576,2022_1,stance_tax_policy,0,0,1,0
A2645569655,2017_1,stance_tax_policy,1,0,0,1
A2645569655,2017_12,stance_tax_policy,1,0,0,1
A2645569655,2018_3,stance_tax_policy,1,0,0,1
A2645569655,2019_1,stance_tax_policy,1,0,0,1
A2645603745,2017_1,stance_tax_policy,0,0,1,0
A2645603745,2022_7,stance_tax_policy,0,0,1,0
A2645640223,2022_8,stance_tax_policy,0,0,1,0
A2645653502,2020_9,stance_tax_policy,1,0,0,1
A2645663996,2022_7,stance_tax_policy,0,0,1,0
A2645666767,2018_8,stance_tax_policy,0,0,1,0
A2645762486,2017_11,stance_tax_policy,0,0,1,0
A2645762486,2017_3,stance_tax_policy,0,0,1,0
A2645798601,2022_8,stance_tax_policy,0,0,1,0
A2645801528,2017_12,stance_tax_policy,0,0,1,0
A2645914481,2021_1,stance_tax_policy,0,0,1,0
A2645914481,2022_4,stance_tax_policy,0,1,0,-1
A2645946290,2017_1,stance_tax_policy,0,0,1,0
A2645946290,2019_10,stance_tax_policy,1,0,0,1
A2645978028,2020_6,stance_tax_policy,0,0,1,0
A2645982586,2020_7,stance_tax_policy,0,0,1,0
A2646018897,2017_11,stance_tax_policy,0,0,1,0
A2646018897,2018_2,stance_tax_policy,0,0,1,0
A2646018897,2019_8,stance_tax_policy,1,0,0,1
A2646038083,2020_3,stance_tax_policy,1,0,0,1
A2646038083,2022_1,stance_tax_policy,0,0,1,0
A2646048151,2016_11,stance_tax_policy,0,0,1,0
A2646048151,2019_2,stance_tax_policy,0,1,0,-1
A2646067530,2021_5,stance_tax_policy,0,0,1,0
A2646067530,2022_11,stance_tax_policy,0,0,1,0
A2646112958,2019_8,stance_tax_policy,0,0,1,0
A2646155902,2020_3,stance_tax_policy,0,0,1,0
A2646170941,2021_9,stance_tax_policy,0,0,1,0
A2646170941,2023_1,stance_tax_policy,0,0,1,0
A2646175660,2017_11,stance_tax_policy,0,1,0,-1
A2646175660,2018_7,stance_tax_policy,0,0,1,0
A2646231303,2022_4,stance_tax_policy,1,0,0,1
A2646235815,2021_7,stance_tax_policy,0,1,0,-1
A2646276072,2017_2,stance_tax_policy,0,0,1,0
A2646298718,2021_1,stance_tax_policy,0,0,1,0
A2646298718,2022_4,stance_tax_policy,0,1,0,-1
A2646306232,2023_1,stance_tax_policy,0,0,1,0
A2646352454,2016_5,stance_tax_policy,1,0,0,1
A2646352454,2017_11,stance_tax_policy,1,0,0,1
A2646352454,2018_5,stance_tax_policy,0,0,1,0
A2646352454,2019_10,stance_tax_policy,0,0,1,0
A2646352722,2022_8,stance_tax_policy,1,0,0,1
A2646423133,2017_5,stance_tax_policy,0,0,1,0
A2646423133,2018_10,stance_tax_policy,0,0,1,0
A2646532022,2021_4,stance_tax_policy,0,0,1,0
A2646587735,2016_4,stance_tax_policy,0,0,1,0
A2646651347,2016_1,stance_tax_policy,1,0,0,1
A2646651347,2019_10,stance_tax_policy,0,0,1,0
A2646651347,2021_10,stance_tax_policy,0,0,1,0
A2646687746,2018_5,stance_tax_policy,1,0,0,1
A2646727458,2016_2,stance_tax_policy,0,0,1,0
A2646727458,2017_12,stance_tax_policy,0,0,1,0
A2646727458,2019_1,stance_tax_policy,0,0,1,0
A2646727458,2020_4,stance_tax_policy,0,0,1,0
A2646727458,2021_7,stance_tax_policy,1,0,0,1
A2646727458,2022_2,stance_tax_policy,0,0,1,0
A2646740641,2018_10,stance_tax_policy,0,1,0,-1
A2646740641,2019_12,stance_tax_policy,0,0,1,0
A2646740641,2020_10,stance_tax_policy,1,0,0,1
A2646756866,2020_2,stance_tax_policy,0,0,1,0
A2646790288,2018_5,stance_tax_policy,0,0,1,0
A2646791377,2018_8,stance_tax_policy,0,0,1,0
A2646844297,2016_7,stance_tax_policy,0,0,1,0
A2646868463,2018_2,stance_tax_policy,0,0,1,0
A2646885133,2020_4,stance_tax_policy,0,0,1,0
A2646921054,2019_2,stance_tax_policy,0,0,1,0
A2646935175,2021_9,stance_tax_policy,0,0,1,0
A2646938934,2022_11,stance_tax_policy,0,0,1,0
A2646971875,2022_5,stance_tax_policy,0,0,1,0
A2646971875,2023_1,stance_tax_policy,0,0,1,0
A2647013124,2017_6,stance_tax_policy,0,1,0,-1
A2647022813,2017_10,stance_tax_policy,1,0,0,1
A2647030193,2021_7,stance_tax_policy,0,0,1,0
A2647036130,2017_11,stance_tax_policy,0,0,1,0
A2647049527,2017_12,stance_tax_policy,1,0,0,1
A2647055054,2018_4,stance_tax_policy,0,0,1,0
A2647080794,2017_2,stance_tax_policy,0,0,1,0
A2647080794,2019_8,stance_tax_policy,1,0,0,1
A2647104427,2019_7,stance_tax_policy,0,0,1,0
A2647104427,2020_7,stance_tax_policy,0,0,1,0
A2647104427,2021_2,stance_tax_policy,0,0,1,0
A2647121967,2018_9,stance_tax_policy,0,1,0,-1
A2647137462,2018_7,stance_tax_policy,0,0,1,0
A2647300548,2017_11,stance_tax_policy,1,0,0,1
A2647300548,2018_9,stance_tax_policy,0,0,1,0
A2647300548,2021_12,stance_tax_policy,0,1,0,-1
A2647300548,2021_6,stance_tax_policy,0,0,1,0
A2647302084,2017_12,stance_tax_policy,0,1,0,-1
A2647350338,2017_3,stance_tax_policy,0,1,0,-1
A2647350338,2018_10,stance_tax_policy,0,0,1,0
A2647355094,2020_3,stance_tax_policy,0,0,1,0
A2647386229,2020_9,stance_tax_policy,0,0,1,0
A2647404700,2017_5,stance_tax_policy,0,0,1,0
A2647432029,2017_12,stance_tax_policy,0,0,1,0
A2647452220,2019_9,stance_tax_policy,0,0,1,0
A2647452220,2021_3,stance_tax_policy,0,1,0,-1
A2647452220,2022_11,stance_tax_policy,0,1,0,-1
A2647452479,2020_5,stance_tax_policy,0,0,1,0
A2647509999,2019_2,stance_tax_policy,0,0,1,0
A2647531107,2017_11,stance_tax_policy,0,1,0,-1
A2647544553,2018_1,stance_tax_policy,0,0,1,0
A2647544553,2020_10,stance_tax_policy,0,1,0,-1
A2647544553,2022_5,stance_tax_policy,0,0,1,0
A2647580247,2023_1,stance_tax_policy,1,0,0,1
A2647586976,2018_5,stance_tax_policy,1,0,0,1
A2647604526,2022_9,stance_tax_policy,1,0,0,1
A2647656462,2022_12,stance_tax_policy,0,0,1,0
A2647676061,2020_10,stance_tax_policy,0,0,1,0
A2647676061,2020_9,stance_tax_policy,1,0,0,1
A2647676061,2021_5,stance_tax_policy,0,0,1,0
A2647702328,2020_11,stance_tax_policy,1,0,0,1
A2647715507,2016_2,stance_tax_policy,0,0,1,0
A2647754679,2017_3,stance_tax_policy,0,0,1,0
A2647771116,2019_1,stance_tax_policy,0,0,1,0
A2647771116,2020_12,stance_tax_policy,0,0,1,0
A2647776226,2020_11,stance_tax_policy,0,0,1,0
A2647776226,2022_3,stance_tax_policy,0,0,1,0
A2647857421,2017_12,stance_tax_policy,0,0,1,0
A2647857421,2018_6,stance_tax_policy,0,0,1,0
A2647857421,2019_5,stance_tax_policy,0,0,1,0
A2647857421,2020_12,stance_tax_policy,0,0,1,0
A2647857421,2021_11,stance_tax_policy,0,0,1,0
A2647857421,2022_2,stance_tax_policy,0,0,1,0
A2647857421,2022_8,stance_tax_policy,0,0,1,0
A2647939637,2020_1,stance_tax_policy,0,0,1,0
A2647959607,2020_2,stance_tax_policy,1,0,0,1
A2647959607,2021_2,stance_tax_policy,0,0,1,0
A2647978828,2020_8,stance_tax_policy,0,0,1,0
A2648020771,2023_1,stance_tax_policy,1,0,0,1
A2648023147,2022_3,stance_tax_policy,0,0,1,0
A2648026234,2017_12,stance_tax_policy,0,0,1,0
A2648026234,2019_4,stance_tax_policy,0,0,1,0
A2648031738,2017_12,stance_tax_policy,0,1,0,-1
A2648031738,2019_1,stance_tax_policy,1,0,0,1
A2648053820,2017_5,stance_tax_policy,0,0,1,0
A2648053820,2021_9,stance_tax_policy,0,0,1,0
A2648059553,2020_4,stance_tax_policy,0,0,1,0
A2648094788,2019_9,stance_tax_policy,0,0,1,0
A2648119307,2023_1,stance_tax_policy,1,0,0,1
A2648128476,2020_4,stance_tax_policy,0,0,1,0
A2648135929,2017_5,stance_tax_policy,0,0,1,0
A2648162913,2017_11,stance_tax_policy,0,0,1,0
A2648212633,2016_5,stance_tax_policy,0,0,1,0
A2648228526,2018_3,stance_tax_policy,1,0,0,1
A2648228526,2023_1,stance_tax_policy,0,0,1,0
A2648287080,2020_10,stance_tax_policy,1,0,0,1
A2648287080,2020_11,stance_tax_policy,0,1,0,-1
A2648287080,2021_2,stance_tax_policy,0,0,1,0
A2648287080,2022_9,stance_tax_policy,1,0,0,1
A2648383559,2020_2,stance_tax_policy,0,0,1,0
A2648383559,2020_4,stance_tax_policy,1,0,0,1
A2648383559,2022_7,stance_tax_policy,0,0,1,0
A2648390885,2019_10,stance_tax_policy,0,1,0,-1
A2648390885,2020_5,stance_tax_policy,0,0,1,0
A2648390885,2021_3,stance_tax_policy,0,0,1,0
A2648406183,2020_3,stance_tax_policy,1,0,0,1
A2648406183,2020_9,stance_tax_policy,0,0,1,0
A2648406652,2019_3,stance_tax_policy,0,0,1,0
A2648406652,2021_2,stance_tax_policy,0,0,1,0
A2648420255,2017_5,stance_tax_policy,0,1,0,-1
A2648420255,2019_8,stance_tax_policy,0,0,1,0
A2648428785,2020_5,stance_tax_policy,0,0,1,0
A2648428785,2022_6,stance_tax_policy,0,0,1,0
A2648433154,2022_4,stance_tax_policy,0,0,1,0
A2648445262,2016_12,stance_tax_policy,0,1,0,-1
A2648445262,2018_4,stance_tax_policy,0,0,1,0
A2648458823,2021_11,stance_tax_policy,0,0,1,0
A2648505271,2020_3,stance_tax_policy,0,0,1,0
A264850696,2019_4,stance_tax_policy,0,0,1,0
A264850696,2020_10,stance_tax_policy,0,0,1,0
A264850696,2021_1,stance_tax_policy,0,0,1,0
A2648598978,2018_6,stance_tax_policy,0,0,1,0
A2648636099,2016_1,stance_tax_policy,0,0,1,0
A2648637211,2022_8,stance_tax_policy,1,0,0,1
A2648683753,2021_2,stance_tax_policy,1,0,0,1
A2648731536,2021_1,stance_tax_policy,0,0,1,0
A2648731536,2022_5,stance_tax_policy,0,0,1,0
A2648737358,2021_9,stance_tax_policy,0,0,1,0
A2648827306,2020_9,stance_tax_policy,0,0,1,0
A2648848375,2020_9,stance_tax_policy,0,0,1,0
A2648864746,2022_4,stance_tax_policy,1,0,0,1
A2648872371,2022_10,stance_tax_policy,0,0,1,0
A2648897213,2017_7,stance_tax_policy,1,0,0,1
A2648897213,2019_7,stance_tax_policy,0,0,1,0
A2648972250,2017_12,stance_tax_policy,0,1,0,-1
A2648972250,2020_11,stance_tax_policy,1,0,0,1
A2648972250,2020_4,stance_tax_policy,0,0,1,0
A2649002743,2020_4,stance_tax_policy,0,0,1,0
A2649002743,2020_6,stance_tax_policy,0,0,1,0
A2649002743,2022_10,stance_tax_policy,0,0,1,0
A2649051594,2018_3,stance_tax_policy,0,0,1,0
A2649051594,2020_5,stance_tax_policy,0,0,1,0
A2649083647,2019_6,stance_tax_policy,0,0,1,0
A2649084073,2021_10,stance_tax_policy,1,0,0,1
A2649084073,2023_1,stance_tax_policy,0,1,0,-1
A2649142258,2018_5,stance_tax_policy,0,0,1,0
A2649145683,2017_3,stance_tax_policy,0,0,1,0
A2649145683,2018_1,stance_tax_policy,0,0,1,0
A2649145683,2019_7,stance_tax_policy,0,0,1,0
A2649145683,2020_11,stance_tax_policy,0,0,1,0
A2649179817,2020_10,stance_tax_policy,0,0,1,0
A2649207465,2016_4,stance_tax_policy,0,0,1,0
A2649207465,2020_11,stance_tax_policy,0,0,1,0
A2649207465,2020_8,stance_tax_policy,0,0,1,0
A2649252376,2018_2,stance_tax_policy,0,0,1,0
A2649252376,2022_6,stance_tax_policy,0,0,1,0
A2649350725,2021_6,stance_tax_policy,1,0,0,1
A2649357096,2020_7,stance_tax_policy,0,0,1,0
A2649370475,2021_6,stance_tax_policy,0,0,1,0
A2649370475,2023_1,stance_tax_policy,1,0,0,1
A2649376390,2017_11,stance_tax_policy,0,1,0,-1
A2649381112,2017_12,stance_tax_policy,1,0,0,1
A2649381112,2018_6,stance_tax_policy,0,1,0,-1
A2649381112,2019_12,stance_tax_policy,0,0,1,0
A2649415562,2019_4,stance_tax_policy,0,0,1,0
A2649478497,2018_3,stance_tax_policy,1,0,0,1
A2649581662,2022_1,stance_tax_policy,0,0,1,0
A2649634104,2022_7,stance_tax_policy,0,0,1,0
A2649667986,2016_10,stance_tax_policy,0,0,1,0
A2649667986,2017_12,stance_tax_policy,0,1,0,-1
A2649667986,2020_9,stance_tax_policy,0,0,1,0
A2649671997,2020_4,stance_tax_policy,1,0,0,1
A2649671997,2021_4,stance_tax_policy,0,0,1,0
A2649671997,2022_6,stance_tax_policy,0,0,1,0
A2649693456,2020_12,stance_tax_policy,1,0,0,1
A2649693456,2021_5,stance_tax_policy,0,0,1,0
A2649735884,2019_10,stance_tax_policy,0,0,1,0
A2649735884,2019_11,stance_tax_policy,1,0,0,1
A2649735884,2020_1,stance_tax_policy,0,0,1,0
A2649855904,2017_12,stance_tax_policy,0,0,1,0
A2649895095,2021_4,stance_tax_policy,0,0,1,0
A2649905372,2022_12,stance_tax_policy,0,0,1,0
A2649940110,2021_7,stance_tax_policy,1,0,0,1
A2649943499,2022_3,stance_tax_policy,0,0,2,0
A2650036766,2019_11,stance_tax_policy,1,0,0,1
A2650036766,2021_8,stance_tax_policy,0,0,1,0
A2650069656,2019_1,stance_tax_policy,0,0,1,0
A2650111569,2017_8,stance_tax_policy,0,0,1,0
A2650163937,2022_11,stance_tax_policy,0,0,1,0
A2650258024,2021_4,stance_tax_policy,0,0,1,0
A2650270999,2016_12,stance_tax_policy,0,0,1,0
A2650270999,2019_2,stance_tax_policy,0,0,1,0
A2650285626,2020_2,stance_tax_policy,0,0,1,0
A2650285626,2022_2,stance_tax_policy,0,1,0,-1
